62034707210,A1296355,Consumption,17/12/2014,No,0.071,0.096,0.087,0.08,0.092,0.067,0.094,0.063,0.09,0.061,0.085,0.07,0.811,0.627,0.036,0.023,0.006,0.471,0.355,0.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.006,0.063,0.003,0.2,0.079,0.151,0.178,0.26,0.248,0.143,0.113,0.097,0.119,0.081
62034707210,A1296355,Consumption,18/12/2014,No,0.115,0.078,0.114,0.064,0.099,0.065,0.102,0.067,0.095,0.063,0.093,0.06,0.268,0.151,0.077,0.025,0.009,0.014,0.01,0.239,0.353,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104,0.668,0.464,0.644,1.149,0.83,0.53,0.391,0.477,0.609,0.341,0.308,0.309,0.098,0.11,0.075,0.105,0.07
62034707210,A1296355,Consumption,19/12/2014,No,0.091,0.058,0.097,0.063,0.088,0.058,0.088,0.055,0.077,0.061,0.053,0.085,0.644,0.818,0.078,0.118,0.053,0.0,0.0,0.47,0.936,0.178,0.121,0.181,0.02,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.05,0.097,0.127,0.11,0.06,0.089,0.06,0.109,0.098,0.164,0.119,0.075
62034707210,A1296355,Consumption,20/12/2014,No,0.1,0.062,0.093,0.074,0.075,0.087,0.06,0.086,0.056,0.085,0.056,0.147,1.133,0.807,1.691,0.605,0.524,0.182,0.222,0.027,0.017,0.021,0.0,0.004,0.019,0.0,0.0,0.0,0.355,0.448,0.416,0.299,0.017,0.005,0.0,0.0,0.216,0.46,0.601,0.583,0.47,0.645,0.496,0.432,0.116,0.1,0.064,0.109
62034707210,A1296355,Consumption,21/12/2014,No,0.063,0.094,0.068,0.085,0.081,0.083,0.081,0.076,0.075,0.075,0.071,0.077,0.067,0.697,0.418,0.292,0.0,0.014,0.199,0.065,0.138,0.0,0.055,0.0,0.168,0.468,0.638,0.731,0.212,0.366,0.334,0.308,0.349,0.646,0.752,0.777,0.861,0.875,0.621,0.429,0.376,0.412,0.22,0.236,0.191,0.223,0.195,0.167
62034707210,A1296355,Consumption,22/12/2014,No,0.158,0.151,0.165,0.121,0.157,0.115,0.148,0.099,0.108,0.11,0.079,0.185,0.355,1.008,0.198,0.107,0.026,0.52,0.442,0.061,0.405,0.025,0.001,0.0,0.0,0.035,0.14,0.445,0.322,0.223,0.299,0.644,0.833,0.668,0.733,0.432,0.41,0.899,1.035,0.882,1.047,0.476,0.185,0.223,0.164,0.268,0.198,0.157
62034707210,A1296355,Consumption,23/12/2014,No,0.172,0.18,0.196,0.21,0.164,0.157,0.177,0.143,0.166,0.154,0.12,0.209,0.094,1.003,0.132,0.086,0.032,0.0,0.014,0.204,0.232,0.224,0.084,0.573,0.214,0.155,0.232,0.224,0.291,0.229,0.224,0.338,0.203,0.233,0.152,0.331,0.382,0.474,0.344,0.279,0.253,0.11,0.227,0.166,0.164,0.124,0.087,0.082
62034707210,A1296355,Consumption,24/12/2014,No,0.079,0.071,0.073,0.073,0.081,0.07,0.081,0.053,0.085,0.054,0.09,0.057,0.065,0.076,0.292,0.001,0.0,0.001,0.003,0.302,0.035,0.165,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.041,0.278,0.272,1.349,0.906,0.297,0.295,0.671,0.532,0.489,0.08,0.083,0.063
62034707210,A1296355,Consumption,25/12/2014,No,0.091,0.058,0.09,0.057,0.091,0.058,0.087,0.054,0.086,0.053,0.082,0.053,0.078,0.029,0.321,0.854,0.386,0.266,0.311,0.389,0.135,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.022,0.058,0.184,0.317,0.337,0.246,0.086,0.069,0.094,0.056,0.083
62034707210,A1296355,Consumption,26/12/2014,No,0.052,0.086,0.051,0.082,0.054,0.08,0.06,0.06,0.073,0.052,0.079,0.051,0.054,0.039,0.007,0.11,0.138,0.589,1.077,0.441,0.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.004,0.046,1.465,0.506,0.121,0.171,0.118,0.081,0.076,0.083,0.062,0.084
